-81.2842,-56.90082689747004,-81.02130955829247,-57.903254021276716,-80.75222095095096,-19.06322960652776
-102.183,-77.61204928861787,-101.99197400218978,-80.84198638297957,-100.23568536390468,-23.88988185126463
-105.19,-71.22912593155894,-104.85163024471338,-73.0283038936171,-104.86609413390512,-25.260454373573598
-95.7276,-64.44964172825469,-95.58742649644257,-66.42712536170245,-95.46897718352301,-22.724271863610113
