-83.3035,-43.713282176143146,-82.93415132076692,-48.493223973914745,-82.89412105959562,-19.65766345049114
-79.7082,-44.61121321686747,-79.55108605180322,-49.394791439148825,-79.60485123165974,-18.745735426452306
